Process Name	Seconds(ms)	CPU(%)	Memory(MB)
GeneticCars	716000	2.024838	296.25
GeneticCars	717000	0.6313076	296.25
GeneticCars	718000	0.7587344	296.25
GeneticCars	719000	0.5050659	296.25
GeneticCars	720000	0.6325454	296.25
GeneticCars	721000	0.6323617	296.25
GeneticCars	722000	0.507144	296.25
GeneticCars	723000	0.633063	296.25
GeneticCars	724000	1.26544	296.25
GeneticCars	725000	0.505358	296.25
GeneticCars	726000	0.5063812	296.25
GeneticCars	727000	0.2527678	296.25
GeneticCars	728000	0.2530586	296.25
GeneticCars	729000	0.2527394	296.25
GeneticCars	730000	0.1264702	296.25
GeneticCars	731000	1.517424	296.41
GeneticCars	732000	2.527535	296.48
GeneticCars	733000	1.513672	296.48
GeneticCars	734000	0.5048078	296.59
GeneticCars	735000	1.013066	296.59
GeneticCars	736000	1.390262	296.59
GeneticCars	737000	0.6325509	296.59
GeneticCars	738000	0.3791627	296.59
GeneticCars	739000	1.897652	296.59
GeneticCars	740000	0.7590614	296.59
GeneticCars	741000	1.136384	296.35
GeneticCars	742000	1.644631	296.35
GeneticCars	743000	0.2529378	296.35
GeneticCars	744000	2.533103	296.35
GeneticCars	745000	1.643539	296.35
GeneticCars	746000	3.033082	296.35
GeneticCars	747000	0.5047383	296.35
GeneticCars	748000	3.033596	296.35
GeneticCars	749000	0.757404	296.35
GeneticCars	750000	2.530204	296.35
GeneticCars	751000	2.27277	296.35
GeneticCars	752000	1.769422	296.35
GeneticCars	753000	1.257769	296.35
GeneticCars	754000	0.6301021	296.35
GeneticCars	755000	1.138592	296.35
GeneticCars	756000	2.27601	296.35
GeneticCars	757000	2.401362	296.35
GeneticCars	758000	1.138592	296.35
GeneticCars	759000	0.8847124	296.35
GeneticCars	760000	1.1397	296.35
GeneticCars	761000	2.02409	296.35
GeneticCars	762000	0.2527325	296.35
GeneticCars	763000	2.146945	296.35
GeneticCars	764000	0.8839379	296.35
GeneticCars	765000	1.388745	296.35
GeneticCars	766000	0.1265107	296.35
GeneticCars	767000	0.505456	296.35
GeneticCars	768000	0.6315428	296.35
GeneticCars	769000	0.884639	296.35
GeneticCars	770000	0.5070095	296.35
GeneticCars	771000	0.2527834	296.35
GeneticCars	772000	1.518807	296.35
GeneticCars	773000	1.51744	296.35
GeneticCars	774000	1.267566	296.35
GeneticCars	775000	0.631872	296.35
GeneticCars	776000	1.266168	296.5
GeneticCars	777000	1.769425	296.5
GeneticCars	778000	1.643036	296.5
GeneticCars	779000	1.518695	296.5
GeneticCars	780000	1.263874	296.5
GeneticCars	781000	1.265533	296.5
GeneticCars	782000	2.149289	296.5
GeneticCars	783000	0.2530206	296.5
GeneticCars	784000	1.772061	296.5
GeneticCars	785000	0.2519765	296.5
GeneticCars	786000	0.5049207	296.5
GeneticCars	787000	1.263245	296.5
GeneticCars	788000	0.8849453	296.5
GeneticCars	789000	2.268411	296.5
GeneticCars	790000	1.266333	296.5
GeneticCars	791000	1.767515	296.5
GeneticCars	792000	1.137401	296.5
GeneticCars	793000	0.6307115	296.5
GeneticCars	794000	1.392756	296.5
GeneticCars	795000	1.514653	296.5
GeneticCars	796000	2.023654	296.5
GeneticCars	797000	1.139642	296.5
GeneticCars	798000	0.886207	296.5
GeneticCars	799000	0.631745	296.5
GeneticCars	800000	2.650069	296.5
GeneticCars	801000	1.010491	296.5
GeneticCars	802000	0.3790261	296.5
GeneticCars	803000	1.641573	296.5
GeneticCars	804000	0.3779435	296.5
GeneticCars	805000	1.263935	296.5
GeneticCars	806000	0.8821948	296.5
GeneticCars	807000	1.892134	296.5
GeneticCars	808000	0.7586173	296.5
GeneticCars	809000	0.7582774	296.5
GeneticCars	810000	0.5064089	296.5
GeneticCars	811000	0.2526949	296.5
GeneticCars	812000	0.8858607	296.5
GeneticCars	813000	1.896617	296.5
GeneticCars	814000	0.6328528	296.5
GeneticCars	815000	0.6314732	296.5
GeneticCars	816000	0.1265225	296.5
GeneticCars	817000	1.011551	296.5
GeneticCars	818000	1.900416	296.5
GeneticCars	819000	0.5056489	296.5
GeneticCars	820000	1.134081	296.5
GeneticCars	821000	0.6316279	296.5
GeneticCars	822000	0.6325512	296.5
GeneticCars	823000	0.7576494	296.5
GeneticCars	824000	0.1266302	296.5
GeneticCars	825000	0.1263382	296.5
GeneticCars	826000	0.2530204	296.5
GeneticCars	827000	0.631491	296.5
GeneticCars	828000	0.7578477	296.5
GeneticCars	829000	1.895622	296.5
GeneticCars	830000	0.6320673	296.5
GeneticCars	831000	0.3787388	296.5
GeneticCars	832000	0.7590274	296.5
GeneticCars	833000	0.6320506	296.5
GeneticCars	834000	0.6326904	296.5
GeneticCars	835000	0.5057256	296.5
GeneticCars	836000	0.8838535	296.5
GeneticCars	837000	0.7583249	296.5
GeneticCars	838000	1.644277	296.5
GeneticCars	839000	1.263874	296.5
GeneticCars	840000	1.263874	296.5
GeneticCars	841000	2.27473	296.5
GeneticCars	842000	2.023094	296.5
GeneticCars	843000	0.5060052	296.5
GeneticCars	844000	2.656291	296.5
GeneticCars	845000	1.898249	296.5
GeneticCars	846000	2.27547	296.5
GeneticCars	847000	0.2528228	296.5
GeneticCars	848000	1.137414	296.5
GeneticCars	849000	0.5058674	296.5
GeneticCars	850000	2.149248	296.5
GeneticCars	851000	0.630712	296.5
GeneticCars	852000	0.6325949	296.5
GeneticCars	853000	0.8845662	296.5
GeneticCars	854000	1.012389	296.5
GeneticCars	855000	1.391986	296.5
GeneticCars	856000	0.5064398	296.5
GeneticCars	857000	1.136706	296.5
GeneticCars	858000	1.266611	296.5
GeneticCars	859000	0.5058069	296.5
GeneticCars	860000	3.034693	296.55
GeneticCars	861000	5.180097	296.57
GeneticCars	862000	9.108733	296.57
GeneticCars	863000	0.8859599	296.57
GeneticCars	864000	1.264076	296.57
GeneticCars	865000	1.387678	296.57
GeneticCars	866000	0.5056493	296.57
GeneticCars	867000	3.797028	296.57
GeneticCars	868000	0.1265326	296.57
GeneticCars	869000	1.01311	296.57
GeneticCars	870000	0.7594671	296.57
GeneticCars	871000	0.7590618	296.57
GeneticCars	872000	0.1266333	296.57
GeneticCars	873000	0.8859868	296.57
GeneticCars	874000	1.519601	296.57
GeneticCars	875000	1.265102	296.57
GeneticCars	876000	0	296.57
GeneticCars	877000	0.7590616	296.57
GeneticCars	878000	1.012496	296.57
GeneticCars	879000	0.2530092	296.57
GeneticCars	880000	0.3799002	296.57
GeneticCars	881000	0.5059156	296.57
GeneticCars	882000	0.5057372	296.57
GeneticCars	883000	0.8846872	296.57
GeneticCars	884000	1.266331	296.57
GeneticCars	885000	1.38901	296.57
GeneticCars	886000	0.7570581	296.57
GeneticCars	887000	1.646233	296.57
GeneticCars	888000	0.6331664	296.57
GeneticCars	889000	1.771142	296.58
GeneticCars	890000	1.645863	296.58
GeneticCars	891000	0	296.25
GeneticCars	892000	0	296.34
GeneticCars	893000	0.5048792	296.34
GeneticCars	894000	1.390268	296.34
GeneticCars	895000	0.6324297	296.34
GeneticCars	896000	2.531843	296.34
GeneticCars	897000	0.3787672	296.34
GeneticCars	898000	0.3785662	296.42
GeneticCars	899000	0.6326817	296.49
GeneticCars	900000	2.149211	296.49
GeneticCars	901000	1.895813	296.49
GeneticCars	902000	0.5064263	296.49
GeneticCars	903000	2.151105	296.49
GeneticCars	904000	1.138301	296.49
GeneticCars	905000	1.89811	296.49
GeneticCars	906000	1.139699	296.49
GeneticCars	907000	1.643984	296.49
GeneticCars	908000	0.2530207	296.49
GeneticCars	909000	0.7590613	296.49
GeneticCars	910000	0.2532666	296.49
GeneticCars	911000	0.631005	296.49
GeneticCars	912000	0.3791057	296.49
GeneticCars	913000	1.137433	296.49
GeneticCars	914000	2.024161	296.49
GeneticCars	915000	1.137971	296.49
GeneticCars	916000	0.6323774	296.49
GeneticCars	917000	1.013066	296.49
GeneticCars	918000	1.140162	296.49
GeneticCars	919000	0.8853052	296.49
GeneticCars	920000	0.5065334	296.49
GeneticCars	921000	1.898156	296.49
GeneticCars	922000	2.275732	296.49
GeneticCars	923000	1.265015	296.49
GeneticCars	924000	2.657886	296.49
GeneticCars	925000	0.5058364	296.49
GeneticCars	926000	0.8852326	296.49
GeneticCars	927000	0.6316204	296.49
GeneticCars	928000	1.518068	296.49
GeneticCars	929000	3.158036	296.49
GeneticCars	930000	1.008612	296.49
GeneticCars	931000	1.389109	296.49
GeneticCars	932000	1.770398	296.49
GeneticCars	933000	0.5049638	296.49
GeneticCars	934000	1.012476	296.49
GeneticCars	935000	0.3789528	296.49
GeneticCars	936000	2.148526	296.49
GeneticCars	937000	1.007914	296.49
GeneticCars	938000	1.770582	296.49
GeneticCars	939000	2.020959	296.49
GeneticCars	940000	1.137741	296.49
GeneticCars	941000	1.262113	296.49
GeneticCars	942000	0.5055493	296.49
GeneticCars	943000	1.897059	296.49
GeneticCars	944000	1.137569	296.22
GeneticCars	945000	1.133141	296.22
GeneticCars	946000	0.6319354	296.22
GeneticCars	947000	0	296.22
GeneticCars	948000	1.390262	296.22
GeneticCars	949000	2.019875	296.22
GeneticCars	950000	0.6329138	296.22
GeneticCars	951000	1.390547	296.22
GeneticCars	952000	1.265488	296.22
GeneticCars	953000	0.3794259	296.22
GeneticCars	954000	0.633014	296.22
GeneticCars	955000	0.7592921	296.22
GeneticCars	956000	0.8859946	296.22
GeneticCars	957000	0.7582545	296.19
GeneticCars	958000	0.5045698	296.19
GeneticCars	959000	0.5045701	296.19
GeneticCars	960000	0.8864336	296.19
GeneticCars	961000	1.643037	296.19
GeneticCars	962000	1.647836	296.19
GeneticCars	963000	2.024163	296.19
GeneticCars	964000	0.885572	296.19
GeneticCars	965000	0.5060409	296.19
GeneticCars	966000	1.139275	296.19
GeneticCars	967000	0	296.19
GeneticCars	968000	1.771269	296.19
GeneticCars	969000	0	296.19
GeneticCars	970000	1.516838	296.19
GeneticCars	971000	2.150675	296.19
GeneticCars	972000	0.1262383	296.19
GeneticCars	973000	1.010363	296.21
GeneticCars	974000	2.649465	296.21
GeneticCars	975000	0.5055501	296.21
GeneticCars	976000	1.895812	296.21
GeneticCars	977000	1.010119	296.21
GeneticCars	978000	2.276828	242.05
GeneticCars	979000	0.1265653	242.05
GeneticCars	980000	0.3791833	242.46
GeneticCars	981000	1.516722	242.78
GeneticCars	982000	1.77374	242.78
GeneticCars	983000	0.7584916	242.78
GeneticCars	984000	1.897824	242.78
GeneticCars	985000	0.7583065	242.78
GeneticCars	986000	2.025349	242.78
GeneticCars	987000	0.8855908	242.91
GeneticCars	988000	1.517087	242.91
GeneticCars	989000	1.012094	242.91
GeneticCars	990000	0.6321895	242.91
GeneticCars	991000	1.009134	242.91
GeneticCars	992000	1.516842	242.91
GeneticCars	993000	0.632278	242.91
GeneticCars	994000	1.265369	242.91
GeneticCars	995000	1.011227	242.91
GeneticCars	996000	1.771623	242.91
GeneticCars	997000	1.896854	242.91
GeneticCars	998000	1.265287	242.91
GeneticCars	999000	0.8843974	242.91
GeneticCars	1000000	0.7603093	242.91
GeneticCars	1001000	1.517378	242.91
GeneticCars	1002000	1.389016	242.91
GeneticCars	1003000	1.645102	242.91
GeneticCars	1004000	2.402661	242.91
GeneticCars	1005000	0.88269	242.91
GeneticCars	1006000	1.262184	242.91
GeneticCars	1007000	1.011534	242.91
GeneticCars	1008000	0.2532493	242.91
GeneticCars	1009000	1.516318	242.91
GeneticCars	1010000	0.7593201	242.91
GeneticCars	1011000	0.7593334	242.91
GeneticCars	1012000	1.137403	242.91
GeneticCars	1013000	0.5051633	242.91
GeneticCars	1014000	1.894691	242.91
GeneticCars	1015000	0.5056061	242.91
GeneticCars	1016000	0.7593721	242.91
GeneticCars	1017000	1.644874	242.91
GeneticCars	1018000	1.137826	242.91
GeneticCars	1019000	1.390932	242.91
GeneticCars	1020000	1.010119	242.91
GeneticCars	1021000	3.153563	242.91
GeneticCars	1022000	0.3791626	242.91
GeneticCars	1023000	1.769422	242.91
GeneticCars	1024000	0.8859382	242.91
GeneticCars	1025000	1.643291	242.91
GeneticCars	1026000	1.264264	242.91
GeneticCars	1027000	0.7597997	242.91
GeneticCars	1028000	0.5053867	242.91
GeneticCars	1029000	1.517677	242.91
GeneticCars	1030000	0.2530618	242.91
GeneticCars	1031000	0.1263457	242.91
GeneticCars	1032000	0.5067899	242.91
GeneticCars	1033000	0.6313562	242.91
GeneticCars	1034000	0.7600451	242.91
GeneticCars	1035000	0.2527746	242.91
GeneticCars	1036000	3.412173	242.91
GeneticCars	1037000	0.6325087	242.91
GeneticCars	1038000	2.276502	242.91
GeneticCars	1039000	2.403435	242.91
GeneticCars	1040000	3.162755	242.91
GeneticCars	1041000	1.011539	242.91
GeneticCars	1042000	1.140097	242.91
GeneticCars	1043000	1.265754	242.91
GeneticCars	1044000	2.274353	242.91
GeneticCars	1045000	1.516648	242.91
GeneticCars	1046000	1.011705	242.91
GeneticCars	1047000	2.27717	242.91
GeneticCars	1048000	1.265566	242.91
GeneticCars	1049000	1.390767	242.91
GeneticCars	1050000	1.899992	242.91
GeneticCars	1051000	1.387568	242.91
GeneticCars	1052000	1.007618	242.91
GeneticCars	1053000	1.265103	242.91
GeneticCars	1054000	0.760021	242.91
GeneticCars	1055000	1.139061	242.91
GeneticCars	1056000	0.8855537	242.91
GeneticCars	1057000	1.012074	242.91
GeneticCars	1058000	0.8861396	242.91
GeneticCars	1059000	0.1265103	242.91
GeneticCars	1060000	0.506291	242.91
GeneticCars	1061000	1.138769	242.91
GeneticCars	1062000	1.139653	242.91
GeneticCars	1063000	0.8855721	242.91
GeneticCars	1064000	1.138592	242.91
GeneticCars	1065000	0.7590612	242.64
GeneticCars	1066000	1.010119	242.64
GeneticCars	1067000	1.008127	242.64
GeneticCars	1068000	1.895811	242.64
GeneticCars	1069000	0.884822	242.64
GeneticCars	1070000	1.516045	242.64
GeneticCars	1071000	0.2529861	242.64
GeneticCars	1072000	2.017505	242.64
GeneticCars	1073000	1.262335	242.64
GeneticCars	1074000	2.274385	242.64
GeneticCars	1075000	0.7560732	242.64
GeneticCars	1076000	1.013768	242.64
GeneticCars	1077000	1.137487	242.64
GeneticCars	1078000	2.654133	242.64
GeneticCars	1079000	0.6320519	242.64
GeneticCars	1080000	2.401357	242.64
GeneticCars	1081000	1.517052	242.64
GeneticCars	1082000	1.137154	242.64
GeneticCars	1083000	0.7585779	242.64
GeneticCars	1084000	2.403662	242.64
GeneticCars	1085000	0.5045488	242.64
GeneticCars	1086000	0.3790573	242.64
GeneticCars	1087000	1.515162	242.64
GeneticCars	1088000	0.6328952	242.64
GeneticCars	1089000	0.6320295	242.64
GeneticCars	1090000	0.6301023	242.64
GeneticCars	1091000	1.769196	242.64
GeneticCars	1092000	1.390188	242.64
GeneticCars	1093000	1.262203	242.72
GeneticCars	1094000	0.6303114	242.79
GeneticCars	1095000	0.8852432	242.79
GeneticCars	1096000	0.6318417	242.79
GeneticCars	1097000	1.009034	242.79
GeneticCars	1098000	0.6319358	242.79
GeneticCars	1099000	2.396707	242.79
GeneticCars	1100000	0	242.79
GeneticCars	1101000	1.897654	242.79
GeneticCars	1102000	1.1397	242.79
GeneticCars	1103000	0.6325513	242.79
GeneticCars	1104000	0.8855712	242.81
GeneticCars	1105000	2.024166	242.81
GeneticCars	1106000	0.7590618	242.81
GeneticCars	1107000	1.639852	242.81
GeneticCars	1108000	2.270565	242.81
GeneticCars	1109000	2.271549	242.81
GeneticCars	1110000	1.516649	242.81
GeneticCars	1111000	1.388914	242.81
GeneticCars	1112000	2.024164	242.81
GeneticCars	1113000	3.538848	242.81
GeneticCars	1114000	1.895812	242.81
GeneticCars	1115000	0.2527748	242.81
GeneticCars	1116000	0.5055498	242.81
GeneticCars	1117000	2.150676	242.81
GeneticCars	1118000	1.771142	242.81
GeneticCars	1119000	0.8851073	242.81
GeneticCars	1120000	0.2528246	242.81
GeneticCars	1121000	2.902556	242.81
GeneticCars	1122000	2.020237	242.81
GeneticCars	1123000	1.764286	242.81
GeneticCars	1124000	0.5055497	242.81
GeneticCars	1125000	1.134767	242.81
GeneticCars	1126000	1.264375	242.81
GeneticCars	1127000	1.895813	242.81
GeneticCars	1128000	2.148586	242.81
GeneticCars	1129000	0.5060409	242.81
GeneticCars	1130000	1.51665	242.81
GeneticCars	1131000	2.39903	242.81
GeneticCars	1132000	0.7575889	242.81
GeneticCars	1133000	0.3787947	242.81
GeneticCars	1134000	1.769417	242.81
GeneticCars	1135000	0	242.81
GeneticCars	1136000	0.5056654	242.81
GeneticCars	1137000	0.3788688	242.81
GeneticCars	1138000	0.7585239	242.81
GeneticCars	1139000	0.8842128	242.81
GeneticCars	1140000	1.264111	242.81
GeneticCars	1141000	0.5052832	242.81
GeneticCars	1142000	1.139635	242.81
GeneticCars	1143000	1.13642	242.81
GeneticCars	1144000	0.6324783	242.81
GeneticCars	1145000	0.7574539	242.81
GeneticCars	1146000	1.515128	242.81
GeneticCars	1147000	1.515863	242.81
GeneticCars	1148000	0.3795864	242.81
GeneticCars	1149000	0.1263481	242.81
GeneticCars	1150000	0.5051689	242.81
GeneticCars	1151000	0.8823366	242.94
GeneticCars	1152000	0.5048145	242.92
GeneticCars	1153000	2.020879	242.92
GeneticCars	1154000	0.5060571	242.92
GeneticCars	1155000	0.756987	242.92
GeneticCars	1156000	0.8851182	242.92
GeneticCars	1157000	3.158045	242.92
GeneticCars	1158000	1.64391	242.92
GeneticCars	1159000	1.388899	242.92
GeneticCars	1160000	1.265369	242.92
GeneticCars	1161000	0.2526964	242.92
GeneticCars	1162000	0.8847069	242.92
GeneticCars	1163000	0.8848481	242.92
GeneticCars	1164000	1.391569	242.92
GeneticCars	1165000	0.3779846	242.92
GeneticCars	1166000	0.5047826	242.92
GeneticCars	1167000	0.7570298	242.92
GeneticCars	1168000	2.657471	242.92
GeneticCars	1169000	0.8846691	242.92
GeneticCars	1170000	0.2530765	242.92
GeneticCars	1171000	0.5052689	242.92
GeneticCars	1172000	2.023727	242.92
GeneticCars	1173000	1.769943	242.92
GeneticCars	1174000	1.139071	242.92
GeneticCars	1175000	1.0111	242.92
GeneticCars	1176000	0.6322274	242.92
GeneticCars	1177000	3.034598	242.92
GeneticCars	1178000	1.393503	242.92
GeneticCars	1179000	0.6307122	242.92
GeneticCars	1180000	0.5045861	242.92
GeneticCars	1181000	0.5036221	242.92
GeneticCars	1182000	1.64102	242.92
GeneticCars	1183000	1.64351	242.92
GeneticCars	1184000	0.1265103	242.92
GeneticCars	1185000	2.022199	242.92
GeneticCars	1186000	1.517916	242.92
GeneticCars	1187000	0.7570217	242.92
GeneticCars	1188000	1.136293	242.92
GeneticCars	1189000	0.6323075	242.92
GeneticCars	1190000	1.137486	242.92
GeneticCars	1191000	0.3794266	242.92
GeneticCars	1192000	0.1264599	242.92
GeneticCars	1193000	0.2525165	242.94
GeneticCars	1194000	1.26434	242.94
GeneticCars	1195000	1.390262	242.94
GeneticCars	1196000	0.1265611	242.94
GeneticCars	1197000	0.3788774	242.94
GeneticCars	1198000	1.896472	242.94
GeneticCars	1199000	0.5051323	242.94
GeneticCars	1200000	1.011393	242.94
GeneticCars	1201000	2.275401	242.94
GeneticCars	1202000	1.138871	242.94
GeneticCars	1203000	0.3788633	242.94
GeneticCars	1204000	0.7577133	242.94
GeneticCars	1205000	0	242.94
GeneticCars	1206000	0.6325514	242.94
GeneticCars	1207000	2.530204	242.94
GeneticCars	1208000	0.3787946	242.94
GeneticCars	1209000	0	242.94
GeneticCars	1210000	1.263875	242.94
GeneticCars	1211000	1.895813	242.94
GeneticCars	1212000	0.7590613	242.94
GeneticCars	1213000	0.3787945	242.94
GeneticCars	1214000	1.263229	242.94
GeneticCars	1215000	2.020237	242.94
GeneticCars	1216000	0.1265102	242.94
GeneticCars	1217000	0	242.93
GeneticCars	1218000	1.137486	242.93
GeneticCars	1219000	0.2527748	242.93
GeneticCars	1220000	1.0111	242.93
GeneticCars	1221000	1.138593	242.93
GeneticCars	1222000	0.5055493	242.93
GeneticCars	1223000	0.7583249	242.93
GeneticCars	1224000	0.6319368	242.93
GeneticCars	1225000	1.26265	242.93
GeneticCars	1226000	1.262648	242.96
GeneticCars	1227000	1.641442	242.96
GeneticCars	1228000	0.2530207	242.96
GeneticCars	1229000	1.515907	242.96
GeneticCars	1230000	2.150864	242.96
GeneticCars	1231000	0.7578228	242.96
GeneticCars	1232000	3.415777	242.96
GeneticCars	1233000	1.390262	242.96
GeneticCars	1234000	1.392967	242.96
GeneticCars	1235000	0.3792378	242.98
GeneticCars	1236000	2.15067	242.98
GeneticCars	1237000	1.642861	242.98
GeneticCars	1238000	1.391459	242.98
GeneticCars	1239000	3.160654	242.98
GeneticCars	1240000	1.13776	242.98
GeneticCars	1241000	0.7544321	243.01
GeneticCars	1242000	0.7590615	243.01
GeneticCars	1243000	1.515881	243.01
GeneticCars	1244000	1.772281	243.01
GeneticCars	1245000	2.647244	243.01
GeneticCars	1246000	1.511605	243.01
GeneticCars	1247000	0.882354	243.01
GeneticCars	1248000	0.3788959	243.01
GeneticCars	1249000	0.6319367	243.01
GeneticCars	1250000	2.005361	243.01
GeneticCars	1251000	0.6288631	243.01
GeneticCars	1252000	0.7583581	243.01
GeneticCars	1253000	2.27206	243.01
GeneticCars	1254000	0.5048341	243.01
GeneticCars	1255000	0.630055	243.01
GeneticCars	1256000	0.3784276	243.01
GeneticCars	1257000	3.024488	243.01
GeneticCars	1258000	0.5055345	243.01
GeneticCars	1259000	0.3794255	243.01
GeneticCars	1260000	1.264175	243.01
GeneticCars	1261000	0.2532301	243.01
GeneticCars	1262000	0.8849887	243.01
GeneticCars	1263000	0.1263873	243.01
GeneticCars	1264000	2.661894	243.01
GeneticCars	1265000	1.265102	243.01
GeneticCars	1266000	0.8847117	243.01
GeneticCars	1267000	1.009388	243.01
GeneticCars	1268000	1.011912	243.01
GeneticCars	1269000	0.7568548	243.01
GeneticCars	1270000	1.264445	243.01
GeneticCars	1271000	0	243.01
GeneticCars	1272000	1.011622	243.01
GeneticCars	1273000	0.631514	243.01
GeneticCars	1274000	1.14022	243.01
GeneticCars	1275000	1.011082	243.01
GeneticCars	1276000	0.50612	243.02
GeneticCars	1277000	0.758852	243.03
GeneticCars	1278000	0.6321335	243.04
GeneticCars	1279000	0.759016	243.04
